# time identity distance inter intra
2586 1 139.049853 82.738603 20.545231
2587 1 135.696787 82.743395 25.835798
2588 1 133.376479 83.658848 26.580861
2589 1 126.428019 85.896186 21.919879
2590 1 123.360798 104.548955 19.219664
2591 1 115.913823 122.196753 11.853796
2592 1 114.641396 117.463999 13.372168
2593 1 117.506931 117.215011 17.405525
2594 1 123.802045 81.869360 17.451047
2595 1 114.050110 97.894964 20.892196
2596 1 108.620013 99.756004 13.191789
2597 1 104.666555 104.404839 11.601821
2598 1 118.151850 103.146146 11.915959
2599 1 121.421056 107.053246 15.376719
2600 1 118.190707 107.069584 18.032886
2601 1 111.626851 108.856562 20.409172
2602 1 108.257487 116.834743 17.540056
2603 1 113.694457 111.249572 25.645568
2604 1 119.249882 91.623029 24.383762
2605 1 112.448449 115.435561 23.537688
2606 1 113.143429 116.550533 27.765792
2607 1 109.060686 129.545247 27.163142
2608 1 106.746742 133.280418 26.964793
2609 1 99.570818 133.520650 25.632190
2610 1 101.316456 128.959952 26.219160
2611 1 104.196769 131.684600 32.387735
2612 1 107.931744 138.340058 21.369534
2613 1 92.917446 146.411801 33.004592
2614 1 96.116006 148.172965 29.157836
2615 1 88.307119 143.791821 23.189397
2616 1 88.849810 142.515245 22.639578
2617 1 93.229195 166.819960 17.902741
2618 1 92.329055 152.100387 15.420556
2619 1 90.759005 167.734184 27.917856
2620 1 88.278405 163.175529 22.378581
2621 1 91.536129 155.785299 20.942953
2622 1 90.289216 151.776595 13.109430
2623 1 87.618095 141.946038 11.930133
2624 1 93.045003 149.564994 21.034404
2625 1 94.232840 144.256694 17.425272
2626 1 102.153377 110.488669 28.370965
2627 1 104.039463 105.230300 32.091184
2628 1 103.447795 118.555538 33.216234
2629 1 100.740330 115.196239 37.550427
2630 1 100.709305 109.354456 21.617007
2631 1 98.348165 111.087563 25.439629
2632 1 96.990554 125.941298 30.606374
2633 1 103.185498 110.431667 29.761987
2634 1 108.475822 107.030874 27.293313
2635 1 115.064798 92.279941 30.308169
2636 1 106.601426 112.786431 25.971363
2637 1 108.796921 120.171464 35.064847
2638 1 107.271771 121.024769 30.952549
2639 1 107.513261 102.920647 25.882394
2640 1 109.998965 95.955265 32.387442
2641 1 115.524937 94.385913 31.617920
2642 1 109.763232 108.857972 32.380563
2643 1 111.200114 97.544808 25.422459
2644 1 108.162260 114.681139 16.945237
2645 1 110.599130 113.527553 16.880588
2646 1 109.203332 112.446017 26.690515
2647 1 109.755218 125.407348 16.991798
2648 1 112.595739 124.308829 17.871323
2649 1 110.352574 123.433411 22.189528
2650 1 109.393060 130.030649 16.404807
2651 1 114.054758 102.944485 16.885006
2652 1 110.244064 100.567285 17.921914
2653 1 109.056130 98.043871 15.233578
2654 1 105.681380 98.248627 21.705058
2655 1 108.614843 97.849899 19.570744
2656 1 115.510620 84.369538 22.948314
2657 1 112.542809 95.908082 27.877654
2658 1 121.288856 76.001788 23.766645
2659 1 123.485496 84.337256 16.777657
2660 1 115.340272 102.670234 18.770265
2661 1 111.555934 99.887607 18.379163
2662 1 107.866952 98.663864 19.813516
2663 1 109.170642 94.311165 19.710431
2664 1 112.067438 106.308025 24.935079
2665 1 113.754551 99.615624 21.121745
2666 1 118.005413 108.916282 21.046121
2667 1 116.460723 107.363832 21.522265
2668 1 117.515522 110.440425 23.623029
2669 1 112.629205 108.999341 18.952575
2670 1 104.041406 135.310167 22.807689
2671 1 102.796290 153.566893 25.587190
2672 1 103.725753 139.084640 26.205543
2673 1 108.110487 135.938534 26.639378
2674 1 106.402291 133.523586 22.960019
2675 1 106.530757 129.645992 27.864127
2676 1 105.778553 139.092602 20.248661
2677 1 102.990819 141.981272 25.647429
2678 1 94.693621 153.110451 23.100939
2679 1 91.034104 143.831005 19.166115
2680 1 97.369031 128.995900 17.874000
2681 1 96.131986 122.571800 12.813285
2682 1 102.422047 123.507642 18.719185
2683 1 105.324026 120.321258 22.326431
2684 1 110.597733 119.330580 22.271269
2685 1 104.314392 136.396944 28.480270
2686 1 105.454413 123.177988 28.244218
2687 1 111.321899 134.025662 28.582131
2688 1 103.536901 137.411837 29.114752
2689 1 100.204262 142.110275 27.636249
2690 1 96.225115 154.800789 22.454690
2691 1 101.223287 123.882876 18.610983
2692 1 103.042875 113.079331 21.890643
2693 1 108.153547 121.567692 28.000980
2694 1 105.227763 139.299057 29.662760
2695 1 109.797311 126.332841 23.820798
2696 1 111.935866 127.027129 20.665786
2697 1 109.672210 116.701343 20.605117
2698 1 112.558149 125.056527 13.747432
2699 1 113.054587 112.224208 11.027742
2700 1 112.425117 98.695940 15.276791
2701 1 103.465277 113.398352 15.800101
2702 1 100.546435 111.458384 17.362540
2703 1 101.579894 111.989412 14.353718
2704 1 100.352078 123.574833 15.724679
2705 1 94.089851 136.306231 15.694291
2706 1 95.252824 137.779041 15.286069
2707 1 87.254044 123.801977 13.155253
2708 1 100.366529 120.446524 14.189325
2709 1 104.395185 135.486578 21.508185
2710 1 107.706570 121.250785 16.769876
2711 1 105.153097 117.500491 17.560600
2712 1 103.236653 116.766022 20.850628
2713 1 105.998945 125.008439 14.543006
2714 1 110.428835 114.185940 16.876341
2715 1 111.497974 138.534439 22.380395
2716 1 109.227220 132.981365 18.851324
2717 1 110.227813 125.793223 23.160434
2718 1 98.630725 145.214099 26.117522
2719 1 99.461082 144.041023 18.568645
2720 1 96.030589 142.800611 18.845495
2721 1 101.967353 132.595320 18.277863
2722 1 101.121131 131.753165 19.242976
2723 1 104.755679 112.191195 10.729016
2724 1 111.719296 110.994973 10.344434
2725 1 108.067252 106.222665 16.311128
2726 1 106.809928 125.884288 16.082710
2727 1 110.636447 125.296163 24.344613
2728 1 110.739835 130.689837 21.560088
2729 1 106.365964 130.640279 21.967185
2730 1 104.025727 112.610037 23.777439
2731 1 109.264138 118.591656 21.820047
2732 1 112.538174 122.465278 24.591496
2733 1 106.544204 119.061922 21.383628
2734 1 105.686434 127.846681 27.959106
2735 1 113.661540 109.544223 25.134586
2736 1 119.656413 88.621728 22.664500
2737 1 116.685436 95.241821 22.159847
2738 1 113.313353 87.758407 24.892919
2739 1 125.597422 70.640081 19.021210
2740 1 124.318935 67.003462 26.771555
2741 1 118.051103 99.907693 23.659990
2742 1 117.201641 101.946211 18.830241
2743 1 108.093101 120.332522 25.030154
2744 1 111.030026 100.401997 23.891631
2745 1 99.888156 117.440626 28.524632
2746 1 103.360408 103.128913 31.425718
2747 1 104.318502 116.347084 27.908350
2748 1 102.017122 117.406454 20.321469
2749 1 103.162170 104.619869 29.020461
2750 1 102.170487 101.315211 25.410370
2751 1 102.366771 114.427431 21.769124
2752 1 106.492999 106.592290 20.862448
2753 1 112.248854 94.584021 26.458875
2754 1 111.274072 98.321281 26.881655
2755 1 112.106045 83.795918 17.912313
2756 1 127.560819 61.938477 13.995090
2757 1 126.851482 61.823772 14.298179
2758 1 126.937695 65.427262 10.946131
2759 1 131.038521 62.272476 10.215596
2760 1 128.498209 57.736408 25.865223
2761 1 123.067131 65.841043 16.465591
2762 1 125.296722 81.309365 13.441392
2763 1 131.262912 57.162724 30.524594
2764 1 122.284476 90.375836 25.063591
2765 1 123.632735 75.102581 11.801499
2766 1 130.818531 68.629158 19.373106
2767 1 129.613870 75.571540 24.008301
2768 1 125.824142 90.888191 20.763813
2769 1 122.842114 84.248082 16.353783
2770 1 118.081030 84.411575 12.398203
2771 1 109.745937 97.368294 14.138637
2772 1 107.354466 104.811365 14.003553
2773 1 115.929340 111.696379 12.148453
2774 1 117.990312 103.279963 15.589524
2775 1 114.147858 120.993294 16.651689
2776 1 105.025406 144.787892 12.331829
2777 1 100.332759 141.953206 14.933593
2778 1 110.697341 116.484185 14.293909
2779 1 108.334203 129.853668 17.983137
2780 1 107.606537 128.172722 22.241903
2781 1 114.291249 111.242515 19.433274
2782 1 116.708920 108.277480 22.285060
2783 1 113.493270 89.529428 22.038043
2784 1 109.993391 99.308276 16.445214
2785 1 109.052523 101.738194 20.823368
2786 1 107.076938 108.594985 18.900871
2787 1 106.691118 119.755523 15.552784
2788 1 116.895490 92.905508 13.724463
2789 1 114.877734 89.813637 16.637606
2790 1 113.922784 94.168054 12.809772
2791 1 108.723503 102.370200 13.555410
2792 1 101.980099 124.768046 14.303802
2793 1 100.943730 98.196734 15.092378
2794 1 101.743634 104.622025 18.941279
2795 1 95.695862 115.245564 19.701652
2796 1 102.413093 104.203710 14.281687
2797 1 100.142923 93.541755 19.923671
2798 1 99.488586 93.180728 25.836474
2799 1 104.834188 77.680357 19.432914
2800 1 105.685471 81.523733 19.312465
2801 1 102.858856 86.813179 27.804850
2802 1 96.321091 108.816469 26.033210
2803 1 98.620648 108.212091 19.440069
2804 1 98.759659 105.464237 15.752539
2805 1 100.277520 105.486517 18.054611
2806 1 95.999488 132.297611 23.209565
2807 1 92.482862 124.686634 16.177353
2808 1 90.936167 127.567884 24.042715
2809 1 92.475585 119.095141 21.996385
2810 1 81.863459 144.009445 14.174743
2811 1 83.409022 132.755564 13.740910
2812 1 87.133300 130.681438 17.264563
2813 1 94.152790 107.708056 15.265737
2814 1 93.105397 116.013607 15.718930
2815 1 87.759383 110.298326 19.498492
2816 1 92.259429 83.903337 23.684234
2817 1 96.462734 87.436832 19.778174
2818 1 105.135094 85.858669 19.444264
2819 1 99.704630 89.328827 23.677196
2820 1 94.866778 106.578786 19.351192
2821 1 97.970445 82.275171 20.504373
2822 1 109.948800 59.188646 12.485752
2823 1 115.337236 65.779634 12.184778
2824 1 111.640222 82.514714 10.375313
2825 1 111.990415 82.884085 9.761411
2826 1 114.152783 82.675245 12.379911
2827 1 128.382418 60.138201 13.602213
2828 1 120.514816 74.475387 15.323120
2829 1 129.102534 61.788203 15.473964
2830 1 129.258151 77.652224 15.014061
2831 1 128.712344 81.741979 17.616367
2832 1 127.054822 75.622242 9.199228
2833 1 133.830936 67.137616 8.100941
2834 1 136.052268 68.071384 7.110087
2835 1 138.331139 49.439473 5.765222
2836 1 134.254998 48.016996 8.616623
2837 1 129.825218 58.741656 11.185661
2838 1 121.528660 74.433203 9.523574
2839 1 114.821505 70.206372 6.704641
2840 1 112.535486 87.416290 9.478162
2841 1 117.808905 97.505808 9.584886
2842 1 116.976358 80.753525 11.754240
2843 1 119.996612 89.160549 10.637124
2844 1 127.223598 84.769479 14.413705
2845 1 121.293134 95.839032 12.218658
2846 1 123.499559 97.788062 14.566189
2847 1 121.987442 110.268576 14.518762
2848 1 119.759167 99.328761 12.180836
2849 1 122.417095 94.245976 19.579904
2850 1 124.343063 90.182271 20.029286
2851 1 120.413401 80.398283 18.229592
2852 1 118.105789 92.272614 16.287256
2853 1 115.041080 90.410779 19.688424
2854 1 123.657124 77.447957 18.050927
2855 1 131.250333 57.121851 21.479369
2856 1 136.397716 49.445660 17.759963
2857 1 141.064360 44.089857 16.645269
2858 1 143.280231 52.145958 17.783418
2859 1 147.542536 46.922842 16.364066
2860 1 140.676181 53.089953 17.752747
2861 1 131.406173 51.333083 17.551768
2862 1 118.923438 83.364859 16.619854
2863 1 122.832955 89.473723 17.223643
2864 1 115.112942 84.926795 20.789456
2865 1 106.234211 100.498648 24.385272
2866 1 104.506180 105.485265 32.723201
2867 1 103.219087 102.761818 30.032295
2868 1 106.809932 100.097575 25.005753
2869 1 115.411413 99.972279 27.340307
2870 1 110.742246 100.790347 31.162280
2871 1 117.116610 83.295026 25.970042
2872 1 114.267023 99.806950 17.090855
2873 1 108.515325 118.977282 34.603121
2874 1 109.641463 94.659555 29.799858
2875 1 100.435521 107.155190 35.991679
2876 1 100.410938 90.687085 33.528640
2877 1 94.818136 118.062096 25.858680
2878 1 93.338946 116.662473 19.808103
2879 1 96.306143 98.163471 20.386779
2880 1 93.202932 116.023758 15.255189
2881 1 96.865396 112.807701 16.923822
2882 1 91.378900 112.161613 29.729942
2883 1 93.516184 110.196502 19.340379
2884 1 96.889386 113.576791 16.393269
2885 1 86.136347 133.328333 23.423941
2886 1 84.566694 138.357356 19.149517
2887 1 90.591604 136.638090 16.246430
2888 1 83.752108 131.707646 20.246316
2889 1 87.205342 135.220812 19.510258
2890 1 89.788377 117.632097 21.213025
2891 1 99.040690 90.513461 16.330419
2892 1 104.415917 81.772304 17.426377
2893 1 102.701834 96.244922 16.251859
2894 1 101.949204 98.584775 16.480824
2895 1 97.090637 115.152359 15.015219
2896 1 101.254461 87.034636 22.609934
2897 1 108.071071 85.935451 22.208491
2898 1 109.297705 89.223368 21.236643
2899 1 114.608636 79.868613 29.761616
2900 1 113.511217 86.316793 20.963421
2901 1 109.358484 108.614714 17.098344
2902 1 98.070889 115.195418 26.781428
2903 1 97.762603 130.304883 17.507197
2904 1 101.768533 111.828588 32.448801
2905 1 102.514687 118.737060 14.887763
2906 1 94.103876 141.516310 24.871632
2907 1 90.665173 146.722480 22.736331
2908 1 94.166042 148.569220 19.393507
2909 1 96.023603 142.252986 19.122650
2910 1 91.569932 123.920376 24.403265
2911 1 89.530452 114.299398 23.431403
2912 1 92.714457 102.632216 24.101899
2913 1 90.823902 136.122632 26.107721
2914 1 80.087162 138.048148 33.213355
2915 1 83.763235 133.366385 26.723476
2916 1 80.280382 139.764667 29.666243
2917 1 76.084136 145.886163 23.669388
2918 1 70.676197 140.236130 27.628479
2919 1 76.826917 139.057184 35.708223
2920 1 80.380656 124.014680 25.085550
2921 1 87.320787 117.493472 32.831867
2922 1 88.229293 105.047027 32.364761
2923 1 88.063127 122.680575 34.301587
2924 1 97.835240 97.353510 26.435165
2925 1 101.726278 96.669333 33.395568
2926 1 102.127941 100.488514 36.290273
2927 1 107.599829 81.832445 27.819147
2928 1 107.943859 93.346125 20.849497
2929 1 104.417918 120.000702 30.806222
2930 1 104.294360 108.770898 26.351518
2931 1 109.875187 104.426811 21.981969
2932 1 115.745415 95.236036 22.067773
2933 1 111.144850 89.027144 27.089160
2934 1 117.180005 88.524575 18.544834
2935 1 116.311685 103.868362 19.279713
2936 1 120.481437 69.988279 15.697666
2937 1 120.199414 87.562066 19.788893
2938 1 124.353628 80.602635 18.875045
2939 1 117.692468 101.008522 21.597673
2940 1 117.797936 91.899021 19.118199
2941 1 115.194615 87.731777 13.464254
2942 1 114.428870 107.744511 12.650155
2943 1 120.708565 87.824468 13.517571
2944 1 132.217722 60.988664 14.456509
2945 1 123.390584 93.095028 21.579018
2946 1 120.574059 90.955281 19.267801
2947 1 109.473276 115.907629 23.182222
2948 1 108.800654 112.251144 13.451106
2949 1 111.193242 91.561588 23.679166
2950 1 108.655909 101.973087 22.561186
2951 1 101.971666 116.857912 19.600989
2952 1 106.954614 118.437006 24.128881
2953 1 106.360178 101.961611 27.768633
2954 1 104.344005 113.944633 29.256138
2955 1 98.562072 135.992718 25.251243
2956 1 102.897911 136.936876 25.190036
2957 1 102.560679 120.806711 32.889452
2958 1 106.653579 126.964923 23.810714
2959 1 103.458359 127.469354 21.358721
2960 1 95.909506 144.083876 25.403912
2961 1 95.636819 139.664530 25.265929
2962 1 96.386791 131.947992 32.179802
2963 1 92.803621 133.739281 24.084517
2964 1 93.739366 114.394225 29.109218
2965 1 93.760898 108.218118 26.746872
2966 1 92.854945 114.347702 31.027919
2967 1 89.857481 111.551125 31.603996
2968 1 86.784179 116.864009 35.022363
2969 1 89.058277 115.324103 33.299646
2970 1 97.319948 104.842950 34.283078
2971 1 103.837266 78.487623 20.942802
2972 1 108.604588 81.887551 24.181257
2973 1 105.184008 104.250333 20.133199
2974 1 101.109092 114.070693 25.349128
2975 1 101.826609 96.083726 36.024183
2976 1 103.800919 87.413030 27.455652
2977 1 107.240015 75.173299 27.116590
2978 1 101.039997 101.668739 24.970256
2979 1 99.724636 94.755611 25.632459
2980 1 102.099063 105.420968 14.982229
2981 1 97.590361 121.673647 19.751232
2982 1 95.054512 115.391849 13.478109
2983 1 93.173283 120.120278 17.593557
2984 1 92.667023 134.657446 21.511478
2985 1 94.651339 129.648513 26.031422
2986 1 97.509623 117.807971 21.824491
2987 1 96.530497 105.134844 25.078555
2988 1 91.785514 123.153105 25.895468
2989 1 96.892909 116.264177 31.393204
2990 1 110.154973 90.426095 37.316101
2991 1 112.902365 92.136561 25.798615
2992 1 126.983107 62.245885 28.018128
2993 1 128.858888 45.474395 25.237444
2994 1 130.802128 50.685037 38.368252
2995 1 133.539622 55.992815 27.890339
2996 1 131.725863 78.572015 22.138393
2997 1 131.642197 71.067059 17.688416
2998 1 127.450010 79.664440 17.469530
2999 1 127.095565 80.454940 19.208026
3000 1 129.429610 74.743808 17.326935
3001 1 129.429609 74.743806 17.326935
3002 1 127.481144 87.083138 13.158084
3003 1 122.291271 90.557383 13.806472
3004 1 120.712081 98.779391 24.393905
3005 1 115.577315 89.434861 24.208631
3006 1 121.516004 95.321640 20.739803
3007 1 122.515412 92.703348 30.464042
3008 1 127.938555 77.718721 37.270863
3009 1 125.370960 83.652469 32.685305
3010 1 124.132940 82.103899 22.307883
3011 1 129.346031 65.858130 17.901513
3012 1 117.855955 81.592110 17.229711
3013 1 118.123955 87.233137 17.235065
3014 1 102.923331 106.816800 29.392315
3015 1 103.265296 114.843107 17.368686
3016 1 102.913148 119.475621 22.126247
3017 1 105.500883 105.496224 20.539210
3018 1 101.723278 119.296578 18.400186
3019 1 115.460736 88.387506 16.881103
3020 1 119.030909 77.056700 17.229654
3021 1 120.838953 75.571542 19.174957
3022 1 118.869731 77.635200 23.230372
3023 1 119.135880 69.513534 33.710818
3024 1 119.204694 73.403441 33.322913
3025 1 116.378333 71.885498 34.572337
3026 1 118.673570 71.192193 24.359717
3027 1 122.117866 66.965703 32.137629
3028 1 130.685952 40.715533 20.748520
3029 1 131.581114 37.236772 24.084476
3030 1 127.721241 50.195362 28.053359
3031 1 128.544790 58.071282 22.680921
3032 1 119.820471 68.646631 23.209300
3033 1 115.166269 76.763176 20.141912
3034 1 118.408457 74.565308 14.776226
3035 1 121.033118 61.973071 19.609224
3036 1 126.983323 68.870282 13.650399
3037 1 113.965313 98.624331 12.240488
3038 1 106.570371 109.222235 13.909184
3039 1 117.597967 90.083013 23.268887
3040 1 111.994549 102.210606 34.244623
3041 1 118.353849 99.334986 25.579421
3042 1 124.710608 80.775378 24.975493
3043 1 128.616372 75.044279 23.099826
3044 1 116.940114 99.354983 24.662485
3045 1 107.433169 105.772382 20.963062
3046 1 105.652642 106.750452 20.362590
3047 1 97.335177 136.146100 20.528938
3048 1 92.336423 128.201605 24.300251
3049 1 91.444533 133.561767 20.231815
3050 1 88.932326 112.198037 22.606736
3051 1 99.997143 128.254278 25.594340
3052 1 102.665594 107.968876 24.705341
3053 1 109.052861 104.900742 22.453963
3054 1 107.734438 113.089864 13.994792
3055 1 112.537935 127.202245 17.725723
3056 1 107.062438 112.555891 21.929149
3057 1 100.920404 109.466997 21.199676
3058 1 94.163648 101.127848 21.298492
3059 1 89.781673 109.256736 18.544069
3060 1 93.644783 100.919589 19.066390
3061 1 90.915125 108.965769 19.469191
3062 1 99.436084 120.845391 10.752058
